,name,location,mobile_no,email,find_us,qualification,branch,career_issue,looking_for,technology,mode,time_slot,date,attended_by,no_persons,fee_details,year_of_pass_out,status,remarks
187,hidden,kovoor,hidden,hidden,social media,pg,mechanical,non it background,others,flutter,online,morning,02-12-2021,baiju,2,60000,2019,not joined,joined other institude
188,hidden,palakkad,hidden,hidden,reference,ug,electronics,no career issue,work experience,python,hybrid,morning,09-06-2021,sivaprasad,3,35000,2018,not joined,call not picking
189,hidden,kozhikode,hidden,hidden,social media,ug,commerce,no career issue,it internship,python,online,morning,13-12-2021,baiju,3,60000,2016,not joined,not okay
190,hidden,ernakulam,hidden,hidden,social media,ug,mechanical,career gap,job oriented course,ai,hybrid,morning,18-05-2021,baiju,3,60000,2020,not joined,joined other institude
191,hidden,nadakkavu,hidden,hidden,none,ug,commerce,career gap,others,mern,online,morning,24-03-2021,baiju,4,60000,2020,not joined,not impressed
192,hidden,chaliyam,hidden,hidden,social media,ug,computer science,no career issue,short term course,data science,offline,morning,20-10-2021,faisal,2,12500,2018,not joined,not okay
193,hidden,chevayur,hidden,hidden,others,ug,computer science,career gap,short term course,mern,offline,morning,24-08-2021,sandra,1,60000,2021,not joined,high fee
194,hidden,westhill,hidden,hidden,social media,ug,commerce,no career issue,short term course,web designing,offline,afternoon,07-12-2021,sandra,3,60000,2017,joined,joined
195,hidden,nadakkavu,hidden,hidden,social media,ug,commerce,no career issue,short term course,testing,online,morning,25-05-2021,rifna,2,12500,2017,not joined,joined other institude
196,hidden,nadakkavu,hidden,hidden,google,ug,computer science,career gap,short term course,data science,offline,afternoon,09-04-2021,sandra,2,60000,2018,joined,joined
197,hidden,kozhikode,hidden,hidden,social media,ug,other,backpapers,job oriented course,data science,hybrid,morning,24-12-2021,lekha,1,35000,2021,not joined,not interested
198,hidden,kannur,hidden,hidden,google,pg,computer science,no career issue,job oriented course,python,online,evening,17-11-2021,baiju,1,60000,2021,not joined,joined other institude
199,hidden,westhill,hidden,hidden,reference,pg,computer science,career gap,work experience,mern,offline,morning,23-11-2021,baiju,5,60000,2018,not joined,not interested
200,hidden,kozhikode,hidden,hidden,social media,ug,other,career gap,others,python,offline,weekend,25-11-2021,lekha,6,60000,2019,not joined,not interested
201,hidden,nadakkavu,hidden,hidden,social media,diploma,computer science,no career issue,short term course,mern,offline,evening,21-01-2021,baiju,1,60000,2018,joined,joined
202,hidden,chevayur,hidden,hidden,none,others,other,non it background,others,python,offline,morning,15-02-2021,baiju,6,12500,2020,not joined,joined other institude
203,hidden,ernakulam,hidden,hidden,google,ug,electronics,no career issue,work experience,mern,offline,afternoon,05-12-2021,sivaprasad,2,60000,2017,joined,joined
204,hidden,kozhikode,hidden,hidden,google,ug,other,no career issue,it internship,python,offline,afternoon,22-08-2021,rifna,1,12500,2018,not joined,high fee
205,hidden,palazhi,hidden,hidden,google,ug,commerce,career gap,others,python,offline,morning,01-08-2021,rifna,1,60000,2020,not joined,suspected
206,hidden,kozhikode,hidden,hidden,google,ug,computer science,career gap,work experience,web designing,offline,evening,25-07-2021,baiju,2,60000,2016,not joined,joined other institude
207,hidden,vadakara,hidden,hidden,social media,pg,electronics,no career issue,it internship,mern,offline,morning,03-06-2021,anupama,2,60000,2017,joined,joined
208,hidden,trivandrum,hidden,hidden,social media,ug,computer science,no career issue,others,python,hybrid,morning,17-02-2021,baiju,1,60000,2017,not joined,high fee
209,hidden,chevayur,hidden,hidden,social media,ug,other,no career issue,it internship,python,offline,morning,06-11-2021,sandra,1,35000,2018,not joined,call not picking
210,hidden,vadakara,hidden,hidden,reference,others,civil,no career issue,job oriented course,python,online,morning,01-11-2021,baiju,2,60000,2019,not joined,joined other institude
211,hidden,manjeri,hidden,hidden,social media,ug,civil,no career issue,short term course,python,offline,evening,11-04-2021,baiju,1,60000,2020,not joined,not impressed
212,hidden,tirur,hidden,hidden,reference,pg,commerce,no career issue,others,python,hybrid,morning,21-04-2021,anupama,1,60000,2020,joined,joined
213,hidden,trivandrum,hidden,hidden,social media,pg,civil,no career issue,job oriented course,mern,offline,morning,25-11-2021,baiju,4,12500,2020,not joined,suspected
214,hidden,palazhi,hidden,hidden,others,pg,commerce,no career issue,it internship,python,online,morning,05-06-2021,monish,1,12500,2016,not joined,not okay
215,hidden,thrissur,hidden,hidden,social media,ug,other,no career issue,work experience,data science,hybrid,morning,06-09-2021,rifna,2,60000,2017,joined,joined
216,hidden,westhill,hidden,hidden,social media,ug,other,no career issue,short term course,data science,offline,morning,14-07-2021,sandra,4,60000,2017,not joined,call not picking
217,hidden,koyilandy,hidden,hidden,google,ug,civil,career gap,others,python,offline,morning,13-05-2021,monish,1,60000,2020,joined,joined
218,hidden,chaliyam,hidden,hidden,social media,ug,computer science,backpapers,work experience,mern,offline,afternoon,26-08-2021,monish,1,12500,2019,not joined,call not picking
219,hidden,koyilandy,hidden,hidden,social media,ug,other,non it background,others,python,hybrid,weekend,25-11-2021,sivaprasad,1,35000,2017,not joined,suspected
220,hidden,koyilandy,hidden,hidden,social media,ug,electronics,non it background,short term course,data science,offline,morning,08-04-2021,lekha,1,60000,2018,not joined,joined other institude
221,hidden,kannur,hidden,hidden,google,pg,electronics,no career issue,short term course,python,offline,weekend,22-04-2021,baiju,3,60000,2016,not joined,not interested
222,hidden,beypore,hidden,hidden,social media,others,mechanical,career gap,others,mern,online,evening,24-02-2021,baiju,1,60000,2018,not joined,not okay
223,hidden,tirur,hidden,hidden,social media,plus 2,commerce,no career issue,job oriented course,flutter,offline,afternoon,06-05-2021,baiju,2,60000,2021,not joined,suspected
224,hidden,kottayam,hidden,hidden,social media,ug,computer science,career gap,job oriented course,mern,hybrid,afternoon,02-07-2021,lekha,1,60000,2021,joined,joined
225,hidden,wayanad,hidden,hidden,social media,ug,electronics,no career issue,others,data science,hybrid,morning,03-07-2021,sandra,3,60000,2021,not joined,not interested
226,hidden,kottayam,hidden,hidden,social media,ug,other,no career issue,work experience,java,online,weekend,01-09-2021,sandra,1,35000,2020,not joined,not okay
227,hidden,tirur,hidden,hidden,others,pg,other,no career issue,short term course,ai,hybrid,evening,02-11-2021,monish,1,60000,2020,not joined,not impressed
228,hidden,palakkad,hidden,hidden,social media,ug,electronics,career gap,work experience,python,offline,weekend,27-01-2021,monish,1,60000,2018,joined,joined
229,hidden,koyilandy,hidden,hidden,google,ug,civil,career gap,work experience,mern,online,morning,05-12-2021,baiju,2,60000,2018,joined,joined
230,hidden,wayanad,hidden,hidden,social media,ug,mechanical,career gap,it internship,mern,hybrid,afternoon,05-05-2021,deepak,3,35000,2021,not joined,joined other institude
231,hidden,chaliyam,hidden,hidden,reference,pg,computer science,no career issue,work experience,data science,hybrid,morning,12-12-2021,baiju,1,60000,2017,joined,joined
232,hidden,kozhikode,hidden,hidden,reference,ug,commerce,career gap,short term course,mern,online,weekend,14-11-2021,rifna,5,60000,2017,not joined,not impressed
233,hidden,pantheerankavu,hidden,hidden,google,ug,other,non it background,others,mern,offline,afternoon,22-07-2021,faisal,4,60000,2020,not joined,suspected
234,hidden,thrissur,hidden,hidden,others,ug,commerce,no career issue,job oriented course,data science,online,afternoon,21-04-2021,deepak,3,12500,2019,not joined,not okay
235,hidden,palakkad,hidden,hidden,social media,ug,commerce,non it background,short term course,python,offline,morning,17-05-2021,deepak,1,60000,2019,not joined,suspected
236,hidden,kottayam,hidden,hidden,social media,others,other,career gap,others,python,offline,morning,08-03-2021,baiju,2,12500,2020,not joined,joined other institude
237,hidden,koyilandy,hidden,hidden,social media,ug,mechanical,non it background,work experience,data science,hybrid,morning,06-03-2021,anupama,2,12500,2018,not joined,not interested
238,hidden,kottayam,hidden,hidden,none,ug,mechanical,no career issue,job oriented course,mern,online,afternoon,17-06-2021,monish,3,60000,2020,not joined,call not picking
239,hidden,westhill,hidden,hidden,social media,plus 2,electronics,no career issue,work experience,data science,offline,evening,26-12-2021,baiju,2,60000,2021,not joined,not impressed
240,hidden,beypore,hidden,hidden,google,ug,other,no career issue,it internship,data science,offline,morning,06-10-2021,lekha,1,60000,2018,not joined,not impressed
241,hidden,ponnani,hidden,hidden,google,ug,other,no career issue,job oriented course,mern,offline,afternoon,06-12-2021,lekha,3,12500,2016,not joined,not okay
242,hidden,farook,hidden,hidden,google,plus 2,civil,backpapers,job oriented course,python,offline,morning,26-04-2021,baiju,2,60000,2020,joined,joined
243,hidden,nilambur,hidden,hidden,social media,diploma,commerce,no career issue,work experience,data science,offline,evening,18-06-2021,monish,2,60000,2021,joined,joined
244,hidden,nilambur,hidden,hidden,social media,pg,mechanical,no career issue,others,java,offline,afternoon,07-07-2021,baiju,2,60000,2019,not joined,not okay
245,hidden,palakkad,hidden,hidden,social media,sslc,electronics,no career issue,job oriented course,python,offline,morning,01-07-2021,sandra,4,60000,2018,joined,joined
246,hidden,westhill,hidden,hidden,social media,ug,computer science,no career issue,job oriented course,data science,offline,weekend,08-05-2021,baiju,1,60000,2020,joined,joined
247,hidden,ramanattukara,hidden,hidden,social media,ug,computer science,no career issue,job oriented course,data science,hybrid,morning,08-06-2021,rifna,2,35000,2017,not joined,high fee
248,hidden,chevayur,hidden,hidden,social media,ug,civil,no career issue,it internship,data science,online,evening,04-12-2021,baiju,1,12500,2018,not joined,not interested
249,hidden,farook,hidden,hidden,none,pg,mechanical,backpapers,short term course,python,offline,evening,08-05-2021,baiju,1,60000,2017,not joined,suspected
250,hidden,tanur,hidden,hidden,google,ug,commerce,backpapers,others,python,hybrid,evening,10-06-2021,sivaprasad,4,35000,2017,not joined,not okay
251,hidden,nadakkavu,hidden,hidden,social media,ug,other,no career issue,work experience,mern,offline,evening,23-12-2021,baiju,2,60000,2021,not joined,not impressed
252,hidden,kannur,hidden,hidden,google,ug,mechanical,career gap,it internship,python,offline,morning,20-05-2021,anupama,1,60000,2018,not joined,joined other institude
253,hidden,trivandrum,hidden,hidden,others,ug,civil,no career issue,others,python,offline,morning,08-12-2021,baiju,2,60000,2019,not joined,suspected
254,hidden,koyilandy,hidden,hidden,reference,plus 2,civil,no career issue,short term course,testing,offline,weekend,12-07-2021,baiju,1,12500,2019,not joined,call not picking
255,hidden,ernakulam,hidden,hidden,google,ug,mechanical,no career issue,others,data science,offline,weekend,08-06-2021,lekha,1,12500,2021,not joined,joined other institude
256,hidden,kondotty,hidden,hidden,others,ug,civil,career gap,others,mern,offline,morning,16-11-2021,deepak,1,60000,2021,joined,joined
257,hidden,kozhikode,hidden,hidden,social media,ug,other,career gap,job oriented course,web designing,offline,evening,02-06-2021,baiju,1,60000,2018,joined,joined
258,hidden,kozhikode,hidden,hidden,social media,ug,mechanical,non it background,others,mern,hybrid,morning,03-01-2021,baiju,3,60000,2021,not joined,not impressed
259,hidden,beypore,hidden,hidden,social media,ug,electronics,no career issue,short term course,mern,online,morning,04-05-2021,baiju,5,60000,2016,joined,joined
260,hidden,nilambur,hidden,hidden,social media,diploma,computer science,no career issue,job oriented course,mern,offline,evening,07-11-2021,baiju,1,60000,2020,not joined,high fee
261,hidden,kozhikode,hidden,hidden,reference,ug,mechanical,non it background,job oriented course,mern,offline,afternoon,14-11-2021,baiju,1,35000,2018,not joined,suspected
262,hidden,westhill,hidden,hidden,social media,pg,other,no career issue,it internship,mern,online,morning,04-12-2021,deepak,1,60000,2021,not joined,call not picking
263,hidden,westhill,hidden,hidden,google,ug,electronics,career gap,it internship,python,offline,morning,09-05-2021,sandra,4,12500,2017,not joined,high fee
264,hidden,kozhikode,hidden,hidden,social media,ug,commerce,no career issue,others,ai,offline,morning,14-01-2021,baiju,1,60000,2016,joined,joined
265,hidden,kunnamangalam,hidden,hidden,social media,pg,commerce,career gap,it internship,java,offline,morning,11-01-2021,rifna,1,60000,2017,not joined,joined other institude
266,hidden,tanur,hidden,hidden,social media,ug,electronics,no career issue,work experience,java,offline,morning,08-09-2021,lekha,5,12500,2019,not joined,high fee
267,hidden,westhill,hidden,hidden,reference,ug,electronics,non it background,others,mern,offline,afternoon,23-11-2021,baiju,2,60000,2018,not joined,not okay
268,hidden,chevayur,hidden,hidden,social media,ug,mechanical,no career issue,short term course,data science,offline,evening,06-03-2021,baiju,6,60000,2019,joined,joined
269,hidden,kozhikode,hidden,hidden,social media,pg,electronics,career gap,it internship,python,offline,morning,04-12-2021,baiju,2,60000,2021,not joined,joined other institude
270,hidden,ernakulam,hidden,hidden,social media,sslc,commerce,no career issue,work experience,data science,hybrid,morning,13-12-2021,sivaprasad,2,60000,2019,joined,joined
271,hidden,beypore,hidden,hidden,others,ug,civil,no career issue,it internship,python,offline,afternoon,24-07-2021,anupama,1,60000,2018,not joined,not interested
272,hidden,ramanattukara,hidden,hidden,social media,pg,electronics,no career issue,work experience,web designing,online,evening,21-08-2021,baiju,2,60000,2016,joined,joined
